1028.42602539;	0.37254903
1028.43444824;	0.35294119
1028.43444824;	0.58823532
1028.43444824;	1.00000000
1028.44641113;	1.49019611
1028.44641113;	1.66666663
1028.44641113;	1.47058821
1028.44641113;	1.13725495
1028.45861816;	1.11764705
1028.45861816;	1.19607842
1028.45861816;	1.43137252
1028.45861816;	1.56862748
1028.47082520;	1.39215684
1028.47082520;	0.90196079
1028.47082520;	0.66666669
1028.47082520;	0.76470590
1028.47900391;	0.94117647
1028.47900391;	1.33333337
1028.47900391;	1.49019611
1028.49145508;	1.33333337
1028.49145508;	1.00000000
1028.49145508;	1.03921568
1028.49145508;	1.23529410
1028.50366211;	1.54901958
1028.50366211;	1.90196073
1028.50366211;	1.92156863
1028.50366211;	1.66666663
1028.51696777;	1.39215684
1028.51696777;	1.41176474
1028.51696777;	1.52941179
1028.51696777;	1.86274505
1028.52416992;	2.13725495
1028.52416992;	2.09803915
1028.53649902;	1.66666663
1028.53649902;	1.86274505
1028.53649902;	2.15686274
1028.53649902;	2.54901958
1028.54882813;	2.70588231
1028.54882813;	2.50980401
1028.54882813;	2.11764717
1028.54882813;	2.05882359
1028.56103516;	2.13725495
1028.56103516;	2.45098042
1028.56103516;	2.72549009
1028.56103516;	2.68627453
1028.56933594;	2.31372547
1028.56933594;	2.01960778
1028.58154297;	2.25490189
1028.58154297;	2.58823538
1028.58154297;	2.78431368
1028.58154297;	2.66666675
1028.59387207;	2.25490189
1028.59387207;	2.13725495
1028.59387207;	2.25490189
1028.59387207;	2.49019599
1028.60632324;	2.84313726
1028.60632324;	2.92156863
1028.60632324;	2.66666675
1028.60632324;	2.27450991
1028.61425781;	2.29411769
1028.61425781;	2.45098042
1028.62658691;	3.03921580
1028.62658691;	3.00000000
1028.62658691;	2.60784316
1028.62658691;	2.35294127
1028.63891602;	2.43137264
1028.63891602;	2.64705873
1028.63891602;	3.03921580
1028.63891602;	3.27450991
1028.65112305;	3.11764717
1028.65112305;	2.64705873
1028.65112305;	2.49019599
1028.65112305;	2.58823538
1028.66345215;	2.82352948
1028.66345215;	3.17647052
1028.66345215;	3.19607854
1028.66345215;	2.86274505
1028.67150879;	2.43137264
1028.67150879;	2.41176462
1028.67150879;	2.50980401
1028.68383789;	2.76470590
1028.68383789;	3.00000000
1028.68383789;	2.96078420
1028.68383789;	2.60784316
1028.69628906;	2.37254906
1028.69628906;	2.43137264
1028.69628906;	2.60784316
1028.69628906;	2.96078420
1028.70837402;	3.09803915
1028.70837402;	2.94117641
1028.70837402;	2.50980401
1028.70837402;	2.37254906
1028.71667480;	2.49019599
1028.71667480;	2.68627453
1028.71667480;	2.96078420
1028.72900391;	2.88235283
1028.72900391;	2.52941179
1028.72900391;	2.13725495
1028.72900391;	2.15686274
1028.74121094;	2.33333325
1028.74121094;	2.72549009
1028.74121094;	3.03921580
1028.74121094;	2.98039222
1028.75341797;	2.58823538
1028.75341797;	2.35294127
1028.75341797;	2.52941179
1028.75341797;	2.84313726
1028.76159668;	3.31372547
1028.76159668;	3.54901958
1028.76159668;	3.39215684
1028.77404785;	2.94117641
1028.77404785;	2.82352948
1028.77404785;	2.90196085
1028.77404785;	3.13725495
1028.78625488;	3.50980401
1028.78625488;	3.56862736
1028.78625488;	3.27450991
1028.78625488;	2.98039222
1028.79870605;	3.09803915
1028.79870605;	3.33333325
1028.79870605;	3.72549009
1028.79870605;	3.96078420
1028.80676270;	3.86274505
1028.80676270;	3.41176462
1028.80676270;	3.17647052
1028.81909180;	3.31372547
1028.81909180;	3.58823538
1028.81909180;	4.07843161
1028.81909180;	4.31372547
1028.83142090;	4.13725471
1028.83142090;	3.76470590
1028.83142090;	3.74509811
1028.83142090;	3.88235283
1028.84362793;	4.09803915
1028.84362793;	4.37254906
1028.84362793;	4.31372547
1028.84362793;	4.00000000
1028.85192871;	3.66666675
1028.85192871;	3.76470590
1028.85192871;	3.94117641
1028.86425781;	4.23529434
1028.86425781;	4.47058821
1028.86425781;	4.41176462
1028.86425781;	4.11764717
1028.87646484;	3.94117641
1028.87646484;	4.01960802
1028.87646484;	4.13725471
1028.87646484;	4.33333349
1028.88867188;	4.27450991
1028.88867188;	3.98039222
1028.88867188;	3.58823538
1028.88867188;	3.60784316
1028.89697266;	3.92156863
1028.89697266;	4.52941179
1028.89697266;	4.90196085
1028.90917969;	4.76470566
1028.90917969;	4.25490189
1028.90917969;	3.74509811
1028.90917969;	3.45098042
1028.92150879;	3.27450991
1028.92150879;	3.52941179
1028.92150879;	3.92156863
1028.92150879;	4.09803915
1028.93383789;	3.82352948
1028.93383789;	3.56862736
1028.93383789;	3.47058821
1028.93383789;	3.39215684
1028.94201660;	3.47058821
1028.94201660;	3.54901958
1028.94201660;	3.47058821
1028.95434570;	3.27450991
1028.95434570;	3.41176462
1028.95434570;	3.62745094
1028.95434570;	3.96078420
1028.96679688;	4.39215708
1028.96679688;	4.35294104
1028.96679688;	3.84313726
1028.96679688;	3.41176462
1028.97888184;	3.41176462
1028.97888184;	3.50980401
1028.97888184;	3.86274505
1028.97888184;	4.21568632
1028.98706055;	4.07843161
1028.98706055;	3.45098042
1028.99938965;	3.01960778
1028.99938965;	3.35294127
1028.99938965;	3.72549009
1028.99938965;	3.84313726
1029.01159668;	3.50980401
1029.01159668;	2.98039222
1029.01159668;	2.78431368
1029.01159668;	2.70588231
1029.02392578;	3.00000000
1029.02392578;	3.31372547
1029.02392578;	3.21568632
1029.02392578;	2.98039222
1029.03210449;	3.01960778
1029.03210449;	3.37254906
1029.04431152;	3.66666675
1029.04431152;	4.45098019
1029.04431152;	4.82352924
1029.04431152;	4.98039198
1029.05664063;	4.98039198
1029.05664063;	4.98039198
1029.05664063;	4.98039198
1029.05664063;	4.98039198
1029.06909180;	4.86274529
1029.06909180;	4.39215708
1029.06909180;	3.92156863
1029.06909180;	3.84313726
1029.07727051;	3.98039222
1029.07727051;	4.27450991
1029.08947754;	4.39215708
1029.08947754;	4.07843161
1029.08947754;	3.86274505
1029.08947754;	3.82352948
1029.10205078;	3.94117641
1029.10205078;	4.19607830
1029.10205078;	4.25490189
1029.10205078;	3.98039222
1029.11401367;	3.37254906
1029.11401367;	3.15686274
1029.11401367;	3.07843137
1029.11401367;	3.17647052
1029.12219238;	3.56862736
1029.12219238;	3.62745094
1029.13452148;	2.96078420
1029.13452148;	3.09803915
1029.13452148;	3.45098042
1029.13452148;	3.94117641
1029.14685059;	4.17647076
1029.14685059;	4.07843161
1029.14685059;	3.62745094
1029.14685059;	3.17647052
1029.15917969;	2.66666675
1029.15917969;	2.33333325
1029.15917969;	2.45098042
1029.15917969;	2.58823538
1029.17138672;	2.45098042
1029.17138672;	2.07843137
1029.17138672;	2.03921580
1029.17138672;	2.27450991
1029.17956543;	2.50980401
1029.17956543;	3.17647052
1029.17956543;	3.49019599
1029.19177246;	3.39215684
1029.19177246;	3.05882359
1029.19177246;	3.17647052
1029.19177246;	3.49019599
1029.20434570;	3.96078420
1029.20434570;	4.29411745
1029.20434570;	4.23529434
1029.20434570;	3.88235283
1029.21667480;	3.78431368
1029.21667480;	3.98039222
1029.21667480;	4.27450991
1029.21667480;	4.68627453
1029.22485352;	4.88235283
1029.22485352;	4.58823538
1029.22485352;	4.03921556
1029.23693848;	4.15686274
1029.23693848;	4.54901981
1029.23693848;	4.96078444
1029.23693848;	4.98039198
1029.24963379;	4.98039198
1029.24963379;	4.84313726
1029.24963379;	4.41176462
1029.24963379;	4.31372547
1029.26159668;	4.25490189
1029.26159668;	4.37254906
1029.26159668;	4.43137264
1029.26159668;	4.19607830
1029.26977539;	3.64705873
1029.26977539;	3.37254906
1029.26977539;	3.45098042
1029.28234863;	3.60784316
1029.28234863;	3.90196085
1029.28234863;	4.03921556
1029.28234863;	3.70588231
1029.29479980;	3.01960778
1029.29479980;	2.84313726
1029.29479980;	3.17647052
1029.29479980;	3.50980401
1029.30688477;	3.76470590
1029.30688477;	3.66666675
1029.30688477;	3.19607854
1029.30688477;	2.78431368
1029.31481934;	2.80392146
1029.31481934;	2.84313726
1029.31481934;	3.13725495
1029.32714844;	3.33333325
1029.32714844;	3.23529410
1029.32714844;	2.90196085
1029.32714844;	2.82352948
1029.33935547;	3.00000000
1029.33935547;	3.21568632
1029.33935547;	3.58823538
1029.33935547;	3.60784316
1029.35156250;	3.82352948
1029.35156250;	3.58823538
1029.35156250;	2.88235283
1029.35156250;	2.49019599
1029.35986328;	2.84313726
1029.35986328;	3.45098042
1029.35986328;	3.66666675
1029.37207031;	3.37254906
1029.37207031;	2.90196085
1029.37207031;	2.76470590
1029.37207031;	2.74509811
1029.38488770;	2.88235283
1029.38488770;	2.88235283
1029.38488770;	2.60784316
1029.38488770;	2.07843137
1029.39672852;	1.86274505
1029.39672852;	1.94117641
1029.39672852;	2.17647052
1029.39672852;	2.50980401
1029.40502930;	2.52941179
1029.40502930;	2.11764717
1029.40502930;	1.56862748
1029.41723633;	1.52941179
1029.41723633;	1.78431368
1029.41723633;	2.35294127
1029.41723633;	2.68627453
1029.42980957;	2.64705873
1029.42980957;	2.33333325
1029.42980957;	2.05882359
1029.42980957;	2.17647052
1029.44213867;	2.41176462
1029.44213867;	2.78431368
1029.44213867;	2.94117641
1029.44213867;	2.76470590
1029.45031738;	2.33333325
1029.45031738;	2.19607854
1029.45031738;	2.35294127
1029.46276855;	2.60784316
1029.46276855;	3.00000000
1029.46276855;	3.17647052
1029.46276855;	2.88235283
1029.47460938;	2.49019599
1029.47460938;	2.23529410
1029.47460938;	2.17647052
1029.47460938;	2.41176462
1029.48669434;	2.62745094
1029.48669434;	2.43137264
1029.48669434;	1.92156863
1029.48669434;	1.49019611
1029.49499512;	1.52941179
1029.49499512;	1.82352936
1029.50732422;	2.41176462
1029.50732422;	2.11764717
1029.50732422;	1.52941179
1029.50732422;	1.37254906
1029.51965332;	1.50980389
1029.51965332;	1.80392158
1029.51965332;	2.25490189
1029.51965332;	2.31372547
1029.53186035;	2.01960778
1029.53186035;	1.66666663
1029.53186035;	1.62745094
1029.53186035;	1.70588231
1029.54003906;	2.03921580
1029.54003906;	2.27450991
1029.55249023;	1.76470590
1029.55249023;	1.50980389
1029.55249023;	1.52941179
1029.55249023;	1.62745094
1029.56506348;	1.84313726
1029.56506348;	1.80392158
1029.56506348;	1.23529410
1029.56506348;	0.52941179
1029.57727051;	0.21568628
1029.57727051;	0.21568628
1029.57727051;	0.37254903
1029.57727051;	0.54901963
1029.58569336;	0.47058824
1029.58569336;	0.03921569
1029.59790039;	0.00000000
1029.59790039;	0.00000000
1029.59790039;	0.17647059
1029.59790039;	0.39215687
1029.61022949;	0.27450982
1029.61022949;	0.00000000
1029.61022949;	0.00000000
1029.61022949;	0.07843138
1029.62194824;	0.33333334
1029.62194824;	0.58823532
1029.62194824;	0.68627453
1029.62194824;	0.43137255
1029.63024902;	0.01960784
1029.63024902;	0.00000000
1029.64257813;	0.19607843
1029.64257813;	0.47058824
1029.64257813;	0.49019608
1029.64257813;	0.17647059
1029.65478516;	0.00000000
1029.65478516;	0.00000000
1029.65478516;	0.09803922
1029.65478516;	0.41176471
1029.66748047;	0.66666669
1029.66748047;	0.56862748
1029.66748047;	0.11764706
1029.66748047;	0.00000000
1029.67980957;	0.00000000
1029.67980957;	0.05882353
1029.67980957;	0.37254903
1029.67980957;	0.49019608
1029.68798828;	0.27450982
1029.68798828;	0.00000000
1029.68798828;	0.00000000
1029.69982910;	0.00000000
1029.69982910;	0.21568628
1029.69982910;	0.52941179
1029.69982910;	0.56862748
1029.71215820;	0.31372550
1029.71215820;	0.00000000
1029.71215820;	0.09803922
1029.71215820;	0.31372550
1029.72436523;	0.70588237
1029.72436523;	0.96078432
1029.72436523;	0.92156863
1029.72436523;	0.54901963
1029.73266602;	0.39215687
1029.73266602;	0.49019608
1029.73266602;	0.68627453
1029.74499512;	1.01960790
1029.74499512;	1.11764705
1029.74499512;	0.92156863
1029.74499512;	0.58823532
1029.75744629;	0.60784316
1029.75744629;	0.74509805
1029.75744629;	1.01960790
1029.75744629;	1.35294116
1029.77001953;	1.37254906
1029.77001953;	1.07843137
1029.77001953;	0.82352942
1029.77001953;	0.94117647
1029.77770996;	1.13725495
1029.77770996;	1.49019611
1029.77770996;	1.70588231
1029.78991699;	1.64705884
1029.78991699;	1.27450979
1029.78991699;	1.11764705
1029.78991699;	1.23529410
1029.80224609;	1.45098042
1029.80224609;	1.80392158
1029.80224609;	1.92156863
1029.80224609;	1.72549021
1029.81457520;	1.39215684
1029.81457520;	1.43137252
1029.81457520;	1.58823526
1029.81457520;	1.88235295
1029.82275391;	2.19607854
1029.82275391;	2.17647052
1029.82275391;	1.86274505
1029.83520508;	1.60784316
1029.83520508;	1.70588231
1029.83520508;	1.90196073
1029.83520508;	2.23529410
1029.84753418;	2.41176462
1029.84753418;	2.29411769
1029.84753418;	1.88235295
1029.84753418;	1.76470590
1029.85961914;	1.88235295
1029.85961914;	2.11764717
1029.85961914;	2.47058821
1029.85961914;	2.54901958
1029.86779785;	2.31372547
1029.86779785;	1.92156863
1029.86779785;	1.94117641
1029.88000488;	2.09803915
1029.88000488;	2.41176462
1029.88000488;	2.70588231
1029.88000488;	2.66666675
1029.89233398;	2.31372547
1029.89233398;	2.05882359
1029.89233398;	2.19607854
1029.89233398;	2.39215684
1029.90466309;	2.76470590
1029.90466309;	2.98039222
1029.90466309;	2.84313726
1029.90466309;	2.39215684
1029.91284180;	2.27450991
1029.91284180;	2.43137264
1029.91284180;	2.72549009
1029.92517090;	3.13725495
1029.92517090;	3.21568632
1029.92517090;	2.94117641
1029.92517090;	2.60784316
1029.93737793;	2.62745094
1029.93737793;	2.72549009
1029.93737793;	3.00000000
1029.93737793;	3.23529410
1029.94970703;	3.11764717
1029.94970703;	2.64705873
1029.94970703;	2.35294127
1029.94970703;	2.43137264
1029.95788574;	2.60784316
1029.95788574;	2.98039222
1029.95788574;	3.19607854
1029.97021484;	3.01960778
1029.97021484;	2.52941179
1029.97021484;	2.37254906
1029.97021484;	2.47058821
1029.98242188;	2.74509811
1029.98242188;	3.15686274
1029.98242188;	3.19607854
1029.98242188;	2.86274505
1029.99487305;	2.47058821
1029.99487305;	2.50980401
1029.99487305;	2.64705873
1029.99487305;	3.01960778
1030.00305176;	3.33333325
1030.00305176;	3.31372547
1030.01525879;	2.74509811
1030.01525879;	2.86274505
1030.01525879;	3.07843137
1030.01525879;	3.43137264
1030.02746582;	3.64705873
1030.02746582;	3.45098042
1030.02746582;	2.98039222
1030.02746582;	2.94117641
1030.03991699;	3.09803915
1030.03991699;	3.39215684
1030.03991699;	3.66666675
1030.03991699;	3.60784316
1030.04809570;	3.39215684
1030.04809570;	3.13725495
1030.06042480;	3.52941179
1030.06042480;	3.90196085
1030.06042480;	4.07843161
1030.06042480;	3.78431368
1030.07287598;	3.15686274
1030.07287598;	2.92156863
1030.07287598;	3.13725495
1030.07287598;	3.47058821
1030.08508301;	3.84313726
1030.08508301;	4.01960802
1030.08508301;	3.66666675
1030.08508301;	3.09803915
1030.09301758;	2.92156863
1030.09301758;	3.09803915
1030.10546875;	4.25490189
1030.10546875;	4.37254906
1030.10546875;	4.07843161
1030.10546875;	3.70588231
1030.11767578;	3.72549009
1030.11767578;	3.96078420
1030.11767578;	4.39215708
1030.11767578;	4.68627453
1030.13000488;	4.62745094
1030.13000488;	4.39215708
1030.13000488;	4.35294104
1030.13000488;	4.52941179
1030.14221191;	4.74509811
1030.14221191;	4.98039198
1030.14221191;	4.98039198
1030.14221191;	4.80392170
1030.15039063;	4.33333349
1030.15039063;	4.29411745
1030.15039063;	4.47058821
1030.16271973;	4.68627453
1030.16271973;	4.76470566
1030.16271973;	4.58823538
1030.16271973;	4.13725471
1030.17492676;	3.68627453
1030.17492676;	3.80392146
1030.17492676;	4.15686274
1030.17492676;	4.66666651
1030.18737793;	4.82352924
1030.18737793;	4.47058821
1030.18737793;	3.86274505
1030.18737793;	3.50980401
1030.19555664;	3.23529410
1030.19555664;	3.37254906
1030.19555664;	3.94117641
1030.20776367;	4.13725471
1030.20776367;	4.35294104
1030.20776367;	4.17647076
1030.20776367;	4.19607830
1030.22009277;	4.49019623
1030.22009277;	4.96078444
1030.22009277;	4.98039198
1030.22009277;	4.98039198
1030.23242188;	4.94117641
1030.23242188;	4.98039198
1030.23242188;	4.98039198
1030.23242188;	4.98039198
1030.24060059;	4.98039198
1030.24060059;	4.98039198
1030.24060059;	4.76470566
1030.25280762;	4.17647076
1030.25280762;	3.88235283
1030.25280762;	3.90196085
1030.25280762;	4.11764717
1030.26525879;	4.50980377
1030.26525879;	4.66666651
1030.26525879;	4.35294104
1030.26525879;	3.86274505
1030.27746582;	3.84313726
1030.27746582;	3.86274505
1030.27746582;	3.96078420
1030.27746582;	3.98039222
1030.28552246;	3.70588231
1030.28552246;	3.17647052
1030.28552246;	2.80392146
1030.29797363;	2.90196085
1030.29797363;	3.09803915
1030.29797363;	3.43137264
1030.29797363;	3.60784316
1030.31042480;	3.29411769
1030.31042480;	2.64705873
1030.31042480;	2.52941179
1030.31042480;	2.80392146
1030.32250977;	3.15686274
1030.32250977;	3.54901958
1030.32250977;	3.56862736
1030.32250977;	3.17647052
1030.33068848;	2.72549009
1030.33068848;	2.50980401
1030.33068848;	2.43137264
1030.34301758;	2.70588231
1030.34301758;	2.86274505
1030.34301758;	2.66666675
1030.34301758;	2.29411769
1030.35522461;	2.05882359
1030.35522461;	1.94117641
1030.35522461;	1.60784316
1030.35522461;	1.86274505
1030.36804199;	2.35294127
1030.36804199;	2.52941179
1030.36804199;	2.21568632
1030.36804199;	2.17647052
1030.37622070;	2.43137264
1030.37622070;	2.76470590
1030.37622070;	3.29411769
1030.38854980;	3.37254906
1030.38854980;	3.03921580
1030.38854980;	2.60784316
1030.38854980;	2.68627453
1030.40075684;	3.21568632
1030.40075684;	3.76470590
1030.40075684;	4.17647076
1030.40075684;	4.01960802
1030.41259766;	3.52941179
1030.41259766;	3.11764717
1030.41259766;	3.29411769
1030.41259766;	3.64705873
1030.42089844;	4.11764717
1030.42089844;	4.27450991
1030.42089844;	3.98039222
1030.43310547;	3.41176462
1030.43310547;	3.35294127
1030.43310547;	3.49019599
1030.43310547;	3.74509811
1030.44543457;	4.03921556
1030.44543457;	3.88235283
1030.44543457;	3.41176462
1030.44543457;	2.96078420
1030.45800781;	2.98039222
1030.45800781;	3.05882359
1030.45800781;	3.33333325
1030.45800781;	3.45098042
1030.46643066;	3.23529410
1030.46643066;	2.68627453
1030.47827148;	2.60784316
1030.47827148;	2.84313726
1030.47827148;	3.21568632
1030.47827148;	3.31372547
1030.49047852;	3.01960778
1030.49047852;	2.43137264
1030.49047852;	2.23529410
1030.49047852;	2.25490189
1030.50268555;	2.43137264
1030.50268555;	2.74509811
1030.50268555;	3.01960778
1030.50268555;	3.07843137
1030.51098633;	3.84313726
1030.51098633;	3.50980401
1030.52331543;	3.39215684
1030.52331543;	3.43137264
1030.52331543;	3.13725495
1030.52331543;	2.49019599
1030.53576660;	2.13725495
1030.53576660;	2.09803915
1030.53576660;	2.07843137
1030.53576660;	2.09803915
1030.54833984;	2.29411769
1030.54833984;	2.19607854
1030.54833984;	1.82352936
1030.54833984;	1.80392158
1030.55603027;	2.00000000
1030.55603027;	2.31372547
1030.56823730;	2.64705873
1030.56823730;	2.00000000
1030.56823730;	1.45098042
1030.56823730;	1.45098042
1030.58056641;	1.66666663
1030.58056641;	2.00000000
1030.58056641;	2.05882359
1030.58056641;	1.92156863
1030.59289551;	1.52941179
1030.59289551;	1.37254906
1030.59289551;	1.45098042
1030.59289551;	1.52941179
1030.60107422;	1.78431368
1030.60107422;	1.76470590
1030.61376953;	1.15686274
1030.61376953;	1.31372547
1030.61376953;	1.74509799
1030.61376953;	2.78431368
1030.62609863;	3.70588231
1030.62609863;	3.86274505
1030.62609863;	3.37254906
1030.62609863;	2.64705873
1030.63793945;	2.07843137
1030.63793945;	1.70588231
1030.63793945;	1.64705884
1030.63793945;	1.50980389
1030.65014648;	1.25490201
1030.65014648;	0.82352942
1030.65014648;	0.76470590
1030.65014648;	0.94117647
1030.65844727;	1.00000000
1030.65844727;	1.23529410
1030.65844727;	1.17647064
1030.67065430;	0.68627453
1030.67065430;	0.03921569
1030.67065430;	0.00000000
1030.67065430;	0.00000000
1030.68347168;	0.01960784
1030.68347168;	0.01960784
1030.68347168;	0.00000000
1030.68347168;	0.00000000
1030.69580078;	0.00000000
1030.69580078;	0.00000000
1030.69580078;	0.00000000
1030.69580078;	0.00000000
1030.70397949;	0.07843138
1030.70397949;	0.15686275
1030.70397949;	0.00000000
1030.71569824;	0.00000000
1030.71569824;	0.00000000
1030.71569824;	0.05882353
1030.71569824;	0.27450982
1030.72802734;	0.25490198
1030.72802734;	0.01960784
1030.72802734;	0.00000000
1030.72802734;	0.00000000
1030.74035645;	0.00000000
1030.74035645;	0.00000000
1030.74035645;	0.11764706
1030.74035645;	0.03921569
1030.74853516;	0.00000000
1030.74853516;	0.00000000
1030.74853516;	0.00000000
1030.76086426;	0.00000000
1030.76086426;	0.25490198
1030.76086426;	0.47058824
1030.76086426;	0.39215687
1030.77355957;	0.09803922
1030.77355957;	0.11764706
1030.77355957;	0.29411766
1030.77355957;	0.58823532
1030.78552246;	0.92156863
1030.78552246;	0.94117647
1030.78552246;	0.64705884
1030.78552246;	0.27450982
1030.79357910;	0.31372550
1030.79357910;	0.50980395
1030.79357910;	0.84313726
1030.80590820;	1.13725495
1030.80590820;	1.09803927
1030.80590820;	0.74509805
1030.80590820;	0.54901963
1030.81811523;	0.64705884
1030.81811523;	0.86274511
1030.81811523;	1.27450979
1030.81811523;	1.49019611
1030.83044434;	1.37254906
1030.83044434;	1.01960790
1030.83044434;	0.96078432
1030.83044434;	1.13725495
1030.83862305;	1.43137252
1030.83862305;	1.76470590
1030.83862305;	1.76470590
1030.85095215;	1.47058821
1030.85095215;	1.13725495
1030.85095215;	1.13725495
1030.85095215;	1.29411769
1030.86340332;	1.62745094
1030.86340332;	1.90196073
1030.86340332;	1.88235295
1030.86340332;	1.54901958
1030.87548828;	1.39215684
1030.87548828;	1.56862748
1030.87548828;	1.80392158
1030.87548828;	2.15686274
1030.88378906;	2.29411769
1030.88378906;	2.13725495
1030.88378906;	1.76470590
1030.89611816;	1.70588231
1030.89611816;	1.86274505
1030.89611816;	2.11764717
1030.89611816;	2.43137264
1030.90832520;	2.43137264
1030.90832520;	2.13725495
1030.90832520;	1.86274505
1030.90832520;	1.98039210
1030.92077637;	2.13725495
1030.92077637;	2.43137264
1030.92077637;	2.58823538
1030.92077637;	2.47058821
1030.92919922;	2.07843137
1030.92919922;	1.86274505
1030.92919922;	1.96078432
1030.94128418;	2.11764717
1030.94128418;	2.41176462
1030.94128418;	2.47058821
1030.94128418;	2.25490189
1030.95324707;	1.88235295
1030.95324707;	1.84313726
1030.95324707;	1.94117641
1030.95324707;	2.21568632
1030.96594238;	2.47058821
1030.96594238;	2.45098042
1030.96594238;	2.13725495
1030.96594238;	1.84313726
1030.97424316;	1.90196073
1030.97424316;	2.05882359
1030.98645020;	2.58823538
1030.98645020;	2.47058821
1030.98645020;	2.05882359
1030.98645020;	1.90196073
1030.99877930;	2.00000000
1030.99877930;	2.19607854
1030.99877930;	2.50980401
1030.99877930;	2.56862736
1031.01110840;	2.29411769
1031.01110840;	1.86274505
1031.01110840;	1.82352936
1031.01110840;	1.96078432
1031.01904297;	2.25490189
1031.01904297;	2.52941179
1031.03125000;	2.13725495
1031.03125000;	1.82352936
1031.03125000;	1.90196073
1031.03125000;	2.05882359
1031.04345703;	2.37254906
1031.04345703;	2.54901958
1031.04345703;	2.41176462
1031.04345703;	1.98039210
1031.05578613;	1.82352936
1031.05578613;	1.94117641
1031.05578613;	2.15686274
1031.05578613;	2.50980401
1031.06396484;	2.58823538
1031.06396484;	2.29411769
1031.07629395;	1.90196073
1031.07629395;	2.05882359
1031.07629395;	2.37254906
1031.07629395;	2.66666675
1031.08911133;	2.58823538
1031.08911133;	2.13725495
1031.08911133;	1.82352936
1031.08911133;	1.94117641
1031.10119629;	2.19607854
1031.10119629;	2.58823538
1031.10119629;	2.76470590
1031.10119629;	2.62745094
1031.11303711;	2.15686274
1031.11303711;	2.00000000
1031.11303711;	2.09803915
1031.11303711;	2.31372547
1031.12121582;	2.62745094
1031.12121582;	2.62745094
1031.12121582;	2.27450991
1031.13354492;	1.84313726
1031.13354492;	1.82352936
1031.13354492;	1.96078432
1031.13354492;	2.23529410
1031.14587402;	2.49019599
1031.14587402;	2.37254906
1031.14587402;	1.94117641
1031.14587402;	1.66666663
1031.15856934;	1.72549021
1031.15856934;	1.88235295
1031.15856934;	2.23529410
1031.15856934;	2.37254906
1031.16638184;	2.19607854
1031.16638184;	1.74509799
1031.16638184;	1.62745094
1031.17871094;	1.76470590
1031.17871094;	2.01960778
